time,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515627137.340,0.15842,-0.22781,0.19036,1.00383,0.942679,-3.052193
1515627137.350,0.076646,-0.32648,0.166917,0.913525,0.857028,-3.107883
1515627137.360,0.045316,-0.288982,0.095589,0.958141,0.518756,-3.176659
1515627137.370,0.092281,-0.183005,0.107017,0.995905,0.16869,-3.214674
1515627137.380,0.124279,-0.229826,0.169897,0.842439,0.063348,-3.00177
1515627137.390,0.045247,-0.282718,0.117633,0.953565,-0.220108,-3.000338
1515627137.400,0.047361,-0.292112,0.12917,1.127429,-1.032114,-2.992506
1515627137.410,0.097921,-0.211144,0.167449,1.224576,-1.654586,-2.722982
1515627137.420,-0.032183,-0.351819,0.116486,1.038842,-1.560886,-2.306387
1515627137.430,-0.27113,-0.681051,0.055246,0.75791,-0.985384,-2.211956
1515627137.440,-0.261215,-0.596959,-0.057544,0.358371,-0.317062,-2.207021
1515627137.450,-0.201189,-0.175293,-0.116415,0.464486,0.245996,-2.330541
1515627137.460,-0.211915,0.147791,-0.021857,1.033535,0.413221,-2.709684
1515627137.470,-0.077255,0.369803,0.199875,1.045457,0.576505,-3.06679
1515627137.480,0.162297,0.772882,0.138199,1.109479,0.952713,-3.066862
1515627137.490,0.314116,0.777933,0.17254,1.033899,1.010448,-2.956823
1515627137.500,0.361111,0.928688,0.11045,1.079055,1.077055,-2.541803
1515627137.510,0.277031,0.931912,0.166563,1.17604,0.783929,-1.852645
1515627137.520,0.150846,0.725362,0.207546,1.179287,0.332398,-1.151313
1515627137.530,0.034014,0.599865,0.242841,1.059181,0.071083,-0.622263
